region,area,location,comm_name,sci_name,reference,year,n,n_units,catch,catch_units,Date,NB Notes
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2002,65,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2003,68,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2004,58,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2005,37,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2006,70,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2007,47,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2008,35,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,66,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,44,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2011,25,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,22,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2013,17,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2014,23,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2015,25,Occupied territory,,,,
North Sea,Scotland,"North Hill RSPB, Papa Westray",Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2016,26,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,2,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1990,1,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,2,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1998,2,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2001,1,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2005,1,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2006,1,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2007,1,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,1,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2011,1,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,1,Occupied nests,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2013,1,Occupied territory,,,,
North Sea,Scotland,Auskerry,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2014,1,Occupied nests,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1989,46,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1990,37,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1991,50,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1997,32,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,18,Occupied territory,,,,summed three rows
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2008,22,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,27,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,34,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2011,33,Occupied territory,,,,
North Sea,Scotland,Birsay Moors RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,15,Occupied territory,,,,
North Sea,Scotland,Lushan,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,35,Occupied territory,,,,
North Sea,Scotland,Hillside,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Burray and Hunda (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,2,Occupied territory,,,,
North Sea,Scotland,Burray and Hunda (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,2,Occupied territory,,,,
North Sea,Scotland,Burray and Hunda (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,3,Occupied territory,,,,
North Sea,Scotland,Burray and Hunda (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,2,Occupied territory,,,,
North Sea,Scotland,Burray and Hunda (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,2,Occupied territory,,,,
North Sea,Scotland,Calf of Eday,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,22,Occupied territory,,,,
North Sea,Scotland,Calf of Eday,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,7,Occupied territory,,,,
North Sea,Scotland,Calf of Eday,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,14,Occupied territory,,,,
North Sea,Scotland,Calf of Eday,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,7,Occupied territory,,,,
North Sea,Scotland,Costa Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied nests,,,,
North Sea,Scotland,Mull Head -inland nesters,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1987,15,Individuals on land,,,,
North Sea,Scotland,Braehead,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,2,Occupied territory,,,,
North Sea,Scotland,Burn of Mossetter,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,5,Occupied territory,,,,
North Sea,Scotland,Eday (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,80,Occupied territory,,,,
North Sea,Scotland,Eday (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,106,Occupied territory,,,,
North Sea,Scotland,Eday (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,69,Occupied territory,,,,
North Sea,Scotland,Eday (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,56,Occupied territory,,,,
North Sea,Scotland,Fersness Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,6,Occupied territory,,,,
North Sea,Scotland,Leeniesdale Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,17,Occupied territory,,,,
North Sea,Scotland,Loch of London,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,London Airport,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,8,Occupied territory,,,,
North Sea,Scotland,Muckle Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,9,Occupied territory,,,,
North Sea,Scotland,Noup Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,12,Occupied territory,,,,
North Sea,Scotland,Vinquoy Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,4,Occupied territory,,,,
North Sea,Scotland,Whitemaw Hill,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,5,Occupied territory,,,,
North Sea,Scotland,Egilsay (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,1,Occupied territory,,,,
North Sea,Scotland,Egilsay (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,0,Occupied territory,,,,
North Sea,Scotland,Egilsay (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,0,Occupied territory,,,,
North Sea,Scotland,Egilsay (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,0,Occupied territory,,,,
North Sea,Scotland,Eynhallow,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,19,Occupied territory,,,,
North Sea,Scotland,Eynhallow,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,13,Occupied territory,,,,
North Sea,Scotland,Eynhallow,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,9,Occupied territory,,,,
North Sea,Scotland,Eynhallow,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2007,3,Occupied territory,,,,
North Sea,Scotland,Eynhallow,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,8,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,28,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1987,33,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,20,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,14,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,22,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2011,17,Occupied territory,,,,
North Sea,Scotland,Fara,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,13,Occupied territory,,,,
North Sea,Scotland,Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1969,2,Occupied territory,,,,
North Sea,Scotland,Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,1,Occupied territory,,,,
North Sea,Scotland,Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,2,Occupied territory,,,,
North Sea,Scotland,Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,0,Occupied territory,,,,
North Sea,Scotland,Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,0,Occupied territory,,,,
North Sea,Scotland,Holm of Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1969,1,Occupied territory,,,,
North Sea,Scotland,Holm of Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1987,1,Occupied territory,,,,
North Sea,Scotland,Holm of Faray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,0,Occupied territory,,,,
North Sea,Scotland,Flotta (skuas total),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,26,Occupied territory,,,,
North Sea,Scotland,Flotta (skuas total),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,80,Occupied territory,,,,
North Sea,Scotland,Flotta (skuas total),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,66,Occupied territory,,,,
North Sea,Scotland,Flotta (skuas total),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,47,Occupied territory,,,,
North Sea,Scotland,The Cottage 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Golta,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,26,Occupied territory,,,,
North Sea,Scotland,Golta,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,8,Occupied territory,,,,
North Sea,Scotland,West Hill 7,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,39,Occupied territory,,,,
North Sea,Scotland,West Hill 7,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,26,Occupied territory,,,,
North Sea,Scotland,Gairsay and Hen (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,38,Occupied territory,,,,
North Sea,Scotland,Gairsay and Hen (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,31,Occupied territory,,,,
North Sea,Scotland,Gairsay and Hen (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,29,Occupied territory,,,,
North Sea,Scotland,Gairsay and Hen (skuas),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,17,Occupied territory,,,,
North Sea,Scotland,Gairsay Inland (excluding Hen of),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,22,Occupied territory,,,,summed two rows
North Sea,Scotland,Gairsay Inland (excluding Hen of),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,11,Occupied territory,,,,
North Sea,Scotland,Gairsay Inland (excluding Hen of),Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,5,Occupied territory,,,,
North Sea,Scotland,Hen of Gairsay,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,7,Occupied territory,,,,
North Sea,Scotland,Hen of Gairsay,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2009,6,Occupied territory,,,,
North Sea,Scotland,Sweyn Holm,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,1,Occupied territory,,,,
North Sea,Scotland,Sweyn Holm,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,1,Occupied territory,,,,
North Sea,Scotland,Sweyn Holm,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,1,Occupied territory,,,,
North Sea,Scotland,Sweyn Holm,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Helliar Holm 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,1,Occupied territory,,,,
North Sea,Scotland,Helliar Holm 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1989,1,Occupied territory,,,,
North Sea,Scotland,Helliar Holm 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,1,Occupied territory,,,,
North Sea,Scotland,Helliar Holm 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Helliar Holm 3,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,1,Occupied territory,,,,
North Sea,Scotland,Holm of Huip,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,0,Occupied territory,,,,
North Sea,Scotland,Holm of Huip,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,1,Occupied nests,,,,
North Sea,Scotland,Holm of Huip,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,1,Occupied territory,,,,
North Sea,Scotland,Holm of Huip,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,0,Occupied territory,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1969,1,Occupied nests,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,1,Occupied territory,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1985,1,Occupied territory,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,2,Occupied territory,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,0,Occupied territory,,,,
North Sea,Scotland,Holm Of Papa Westray,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,0,Occupied territory,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1969,2,Occupied territory,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1975,2,Occupied nests,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,1,Occupied nests,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1984,1,Occupied nests,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,1,Occupied nests,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1989,1,Occupied territory,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1990,1,Occupied territory,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,0,Occupied territory,,,,
North Sea,Scotland,Holm of Scockness,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,0,Occupied territory,,,,
North Sea,Scotland,Kili Holm,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,1,Occupied nests,,,,
North Sea,Scotland,Cornquoy 2,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Hoy - Whole Island,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,406,Occupied territory,,,,
North Sea,Scotland,Hoy - Whole Island,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,211,Occupied territory,,,,
North Sea,Scotland,Hoy - Whole Island,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,72,Occupied territory,,,,
North Sea,Scotland,Hoy - Whole Island,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,12,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2007,3,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2010,0,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2011,0,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,0,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2015,1,Occupied territory,,,,
North Sea,Scotland,Hoy RSPB Reserve,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2016,1,Occupied territory,,,,
North Sea,Scotland,Hunda,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Linga Holm Inland,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1982,2,Occupied territory,,,,
North Sea,Scotland,Linga Holm Inland,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1986,2,Occupied territory,,,,
North Sea,Scotland,Linga Holm Inland,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,1992,0,Occupied territory,,,,
North Sea,Scotland,Linga Holm Inland,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Linga Holm Inland,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2008,2,Occupied territory,,,,
North Sea,Scotland,The Loons RSPB,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Blythemor,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Ernie Tooin,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Mid Tooin,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,1,Occupied territory,,,,
North Sea,Scotland,Knowes of Uppadee,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2000,10,Occupied territory,,,,
North Sea,Scotland,Knowes of Uppadee,Arctic Skua,Stercorarius parasiticus,JNCC Scotland 11.15 NB,2012,3,Occupied territory,,,,
