"assessid","assessorid","stockid","stocklong","years","method","species","comm_name","areaid","region","country","areaname"
"NAFO-SC-COD3M-1960-2012-CHING","NAFO-SC","COD3M","Atlantic cod NAFO 3M","1960-2012","Unknown","Gadus morhua","Atlantic cod","multinational-NAFO-3M","Canada East Coast","multinational","Flemish Cap"
"NAFO-SC-COD3NO-1953-2011-CHING","NAFO-SC","COD3NO","Atlantic cod NAFO 3NO","1953-2011","Unknown","Gadus morhua","Atlantic cod","multinational-NAFO-3NO","Canada East Coast","multinational","Southern Grand Banks"
"NAFO-SC-GHAL01ABCDEF-1987-2006-PREFONTAINE","NAFO-SC","GHAL01ABCDEF","Greenland halibut NAFO 01ABCDEF","1987-2006","Survey indices","Reinhardtius hippoglossoides","Greenland halibut","multinational-NAFO-01ABCDEF","Canada East Coast","multinational","NAFO divisions 01ABCDEF"
"NAFO-SC-GHAL23KLMNO-1960-2010-WATSON","NAFO-SC","GHAL23KLMNO","Greenland halibut NAFO 23KLMNO","1960-2010","Unknown","Reinhardtius hippoglossoides","Greenland halibut","multinational-NAFO-23KLMNO","Canada East Coast","multinational","Labrador Shelf - Grand Banks"
"NAFO-SC-REDFISHSPP1-1965-2004-PREFONTAINE","NAFO-SC","REDFISHSPP1","Redfish species NAFO 1","1965-2004","Unknown","Sebastes spp","Redfish species","multinational-NAFO-1","Canada East Coast","multinational","West Greenland"
"NAFO-SC-REDFISHSPP3LN-1959-2013-WATSON","NAFO-SC","REDFISHSPP3LN","Redfish species NAFO 3LN","1959-2013","Unknown","Sebastes spp","Redfish species","multinational-NAFO-3LN","Canada East Coast","multinational","N and SW Grand Banks"
"NAFO-SC-REDFISHSPP3M-1988-2014-WATSON","NAFO-SC","REDFISHSPP3M","Redfish species NAFO 3M","1988-2014","XSA","Sebastes spp","Redfish species","multinational-NAFO-3M","Canada East Coast","multinational","Flemish Cap"
"NAFO-SC-TSKA3LNOPs-1960-2014-OSGOOD","NAFO-SC","TSKA3LNOPs","Thorny skate NAFO-3LNOPs","1960-2014","CatchMSY","Amblyraja radiata","Thorny skate","multinational-NAFO-3LNOPs","Canada East Coast","multinational","Grand Bank and St Pierre Bank"
"NAFO-SC-WHAKE3NOPs-1960-2015-OSGOOD","NAFO-SC","WHAKE3NOPs","White hake Southern Grand Bank and St. Pierre Bank","1960-2015","BSPM","Urophycis tenuis","White hake","multinational-NAFO-3NOPs","Canada East Coast","multinational","Grand Bank and St. Pierre Bank"
"NAFO-SC-YELL3LNO-1960-2015-WATSON","NAFO-SC","YELL3LNO","Yellowtail Flounder NAFO 3LNO","1960-2015","Unknown","Limanda ferruginea","Yellowtail Flounder","multinational-NAFO-3LNO","Canada East Coast","multinational","Grand Banks"
"NEFSC-ACADREDGOMGB-1913-2014-SISIMP2016","NEFSC","ACADREDGOMGB","Acadian redfish Gulf of Maine / Georges Bank","1913-2014","ASAP","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-AMPL5YZ-1980-2014-SISIMP2016","NEFSC","AMPL5YZ","American Plaice NAFO-5YZ","1980-2014","VPA","Hippoglossoides platessoides","American Plaice","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-ATHAL5YZ-1800-2007-COL","NEFSC","ATHAL5YZ","Atlantic Halibut NAFO-5YZ","1800-2007","Unknown","Hippoglossus hippoglossus","Atlantic Halibut","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-AWOLF5YZ-1968-2014-SISIMP2016","NEFSC","AWOLF5YZ","Atlantic wolffish Gulf of Maine / Georges Bank","1968-2014","SCALE","Anarhichas lupus","Atlantic wolffish","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-BLUEFISHATLC-1985-2014-SISIMP2016","NEFSC","BLUEFISHATLC","Bluefish Atlantic Coast","1985-2014","ASAP","Pomatomus saltatrix","Bluefish","USA-NMFS-ATLC","US East Coast","USA","Atlantic Coast"
"NEFSC-BSBASSMATLC-1968-2011-SISIMP2016","NEFSC","BSBASSMATLC","Black sea bass Mid-Atlantic Coast","1968-2011","SCALE","Centropristis striata","Black sea bass","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-BSKAT5YZSNE-1963-2005-SOSEBEE","NEFSC","BSKAT5YZSNE","Barndoor skate Gulf of Marine / Georges Bank-Southern New England","1963-2005","Survey indices","Dipturus laevis","Barndoor skate","USA-NMFS-5YZSNE","US East Coast","USA","Gulf of Maine / Georges Bank-Southern New England"
"NEFSC-BUTTERGOMCHATT-1965-2012-HIVELY","NEFSC","BUTTERGOMCHATT","Atlantic butterfish Gulf of Maine / Cape Hatteras","1965-2012","ASAP","Peprilus triacanthus","Atlantic butterfish","USA-NMFS-5YCHATT","US East Coast","USA","Gulf of Maine / Cape Hatteras"
"NEFSC-CODGB-1976-2011-CHING","NEFSC","CODGB","Atlantic cod Georges Bank","1976-2011","ASAP","Gadus morhua","Atlantic cod","USA-NMFS-5Z","US East Coast","USA","Georges Bank"
"NEFSC-CODGOM-2006-2014-ASHBROOK","NEFSC","CODGOM","Atlantic cod Gulf of Maine","2006-2014","ASAP","Gadus morhua","Atlantic cod","USA-NMFS-5Y","US East Coast","USA","Gulf of Maine"
"NEFSC-CSKATMATLC-1975-2005-SOSEBEE","NEFSC","CSKATMATLC","Clearnose skate Mid-Atlantic Coast","1975-2005","Survey indices","Raja eglanteria","Clearnose skate","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-HAD5Y-1977-2014-SISIMP2016","NEFSC","HAD5Y","Haddock NAFO-5Y","1977-2014","ASAP","Melanogrammus aeglefinus","Haddock","USA-NMFS-5Y","US East Coast","USA","Gulf of Maine"
"NEFSC-HADGB-1960-2014-SISIMP2016","NEFSC","HADGB","Haddock Georges Bank","1960-2014","VPA","Melanogrammus aeglefinus","Haddock","USA-NMFS-GB","US East Coast","USA","Georges Bank"
"NEFSC-HERRNWATLC-1965-2014-SISIMP2016","NEFSC","HERRNWATLC","Atlantic herring Northwestern Atlantic Coast","1965-2014","ASAP","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast","USA","Northwestern Atlantic Coast"
"NEFSC-ILLEXNWATLC-1967-2005-HENDRICKSON","NEFSC","ILLEXNWATLC","Northern shortfin squid Northwestern Atlantic Coast","1967-2005","AAPM","Illex illecebrosus","Northern shortfin squid","USA-NMFS-NWATLC","US East Coast","USA","Northwestern Atlantic Coast"
"NEFSC-LSKAT5YCHATT-1968-2006-SOSEBEE","NEFSC","LSKAT5YCHATT","Little skate Gulf of Maine / Cape Hatteras","1968-2006","Survey indices","Leucoraja erinacea","Little skate","USA-NMFS-5YCHATT","US East Coast","USA","Gulf of Maine / Cape Hatteras"
"NEFSC-MONKGOMNGB-1979-2010-SISIMP2016","NEFSC","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank","1979-2010","SCALE","Lophius americanus","Monkfish","USA-NMFS-GOMNGB","US East Coast","USA","Gulf of Maine / Northern Georges Bank"
"NEFSC-MONKSGBMATL-1979-2010-SISIMP2016","NEFSC","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic","1979-2010","SCALE","Lophius americanus","Monkfish","USA-NMFS-SGBMATL","US East Coast","USA","Southern Georges Bank / Mid-Atlantic"
"NEFSC-OPOUTNWATLC-1968-2014-SISIMP2016","NEFSC","OPOUTNWATLC","Ocean pout Northwestern Atlantic Coast","1968-2014","Unknown","Zoarces americanus","Ocean pout","USA-NMFS-NWATLC","US East Coast","USA","Northwestern Atlantic Coast"
"NEFSC-POLL5YZ-1970-2014-SISIMP2016","NEFSC","POLL5YZ","Pollock NAFO-5YZ","1970-2014","ASAP","Pollachius virens","Pollock","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-QUAHATLC-1978-2011-SISIMP2016","NEFSC","QUAHATLC","Ocean quahog Atlantic Coast","1978-2011","KLAMZ","Arctica islandica","Ocean quahog","USA-NMFS-ATLC","US East Coast","USA","Atlantic Coast"
"NEFSC-RDEEPCRABNWATL-1982-2008-CHUTE","NEFSC","RDEEPCRABNWATL","Red deepsea crab Northwestern Atlantic","1982-2008","Count","Chaceon quinquedens","Red deepsea crab","USA-NMFS-NWATL","US East Coast","USA","Northwestern Atlantic"
"NEFSC-RHAKEGOMNGB-1980-2014-SISIMP2016","NEFSC","RHAKEGOMNGB","Red hake Gulf of Maine / Northern Georges Bank","1980-2014","Unknown","Urophycis chuss","Red hake","USA-NMFS-GOMNGB","US East Coast","USA","Gulf of Maine / Northern Georges Bank"
"NEFSC-RHAKESGBMATL-1980-2014-SISIMP2016","NEFSC","RHAKESGBMATL","Red hake Southern Georges Bank / Mid-Atlantic","1980-2014","Unknown","Urophycis chuss","Red hake","USA-NMFS-SGBMATL","US East Coast","USA","Southern Georges Bank / Mid-Atlantic"
"NEFSC-RSKATMATLC-1967-2005-SOSEBEE","NEFSC","RSKATMATLC","Rosette skate Mid-Atlantic Coast","1967-2005","Survey indices","Leucoraja garmani","Rosette skate","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-SCALL5ZMAB-1964-2013-HIVELY","NEFSC","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight","1964-2013","SYM","Placopecten magellanicus","Sea scallop","USA-NMFS-5ZMAB","US East Coast","USA","Georges Bank and Mid-Atlantic Bight"
"NEFSC-SCUPNWATLC-1984-2014-SISIMP2016","NEFSC","SCUPNWATLC","Scup Atlantic Coast","1984-2014","ASAP","Stenotomus chrysops","Scup","USA-NMFS-NWATLC","US East Coast","USA","Northwestern Atlantic Coast"
"NEFSC-SDOGATLC-1991-2015-SISIMP2016","NEFSC","SDOGATLC","Spiny dogfish Atlantic Coast","1991-2015","Unknown","Squalus acanthias","Spiny dogfish","USA-NMFS-ATLC","US East Coast","USA","Atlantic Coast"
"NEFSC-SFLOUNMATLC-1982-2014-SISIMP2016","NEFSC","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast","1982-2014","ASAP","Paralichthys dentatus","Summer flounder","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-SHAKEGOMNGB-1963-2013-SISIMP2016","NEFSC","SHAKEGOMNGB","Silver hake Gulf of Maine / Northern Georges Bank","1963-2013","Unknown","Merluccius bilinearis","Silver Hake","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-SHAKESGBMATL-1963-2013-SISIMP2016","NEFSC","SHAKESGBMATL","Silver hake Southern Georges Bank / Mid-Atlantic","1963-2013","Unknown","Merluccius bilinearis","Silver Hake","USA-NMFS-SGBMATL","US East Coast","USA","Southern Georges Bank / Mid-Atlantic"
"NEFSC-SSKAT5YZSNE-1963-2005-SOSEBEE","NEFSC","SSKAT5YZSNE","Smooth skate Gulf of Marine / Georges Bank-Southern New England","1963-2005","Survey indices","Malacoraja senta","Smooth skate","USA-NMFS-5YZSNE","US East Coast","USA","Gulf of Maine / Georges Bank-Southern New England"
"NEFSC-STRIPEDBASSGOMCHATT-1981-2012-HIVELY","NEFSC","STRIPEDBASSGOMCHATT","Striped bass Gulf of Maine / Cape Hatteras","1981-2012","SCA","Morone saxatilis","Striped bass","USA-NMFS-5YCHATT","US East Coast","USA","Gulf of Maine / Cape Hatteras"
"NEFSC-SURFMATLC-1982-2011-SISIMP2016","NEFSC","SURFMATLC","Atlantic surfclam Mid-Atlantic Coast","1982-2011","SS2","Spisula solidissima","Atlantic surfclam","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-TILEMATLC-1915-2012-HIVELY","NEFSC","TILEMATLC","Tilefish Mid-Atlantic Coast","1915-2012","ASAP","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-MATLC","US East Coast","USA","Mid-Atlantic Coast"
"NEFSC-TSKAT5YZSNE-1963-2005-SOSEBEE","NEFSC","TSKAT5YZSNE","Thorny skate Gulf of Marine / Georges Bank-Southern New England","1963-2005","Survey indices","Amblyraja radiata","Thorny skate","USA-NMFS-5YZSNE","US East Coast","USA","Gulf of Maine / Georges Bank-Southern New England"
"NEFSC-WEAKFISHATLC-1981-2008-STANTON","NEFSC","WEAKFISHATLC","Weakfish Atlantic Coast","1981-2008","ADAPT","Cynoscion regalis","Weakfish","USA-NMFS-ATLC","US East Coast","USA","Atlantic Coast"
"NEFSC-WHAKEGBGOM-1963-2014-SISIMP2016","NEFSC","WHAKEGBGOM","White hake Georges Bank / Gulf of Maine","1963-2014","ASAP","Urophycis tenuis","White hake","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-WINDOWGOMGB-1975-2014-SISIMP2016","NEFSC","WINDOWGOMGB","Windowpane flounder - Gulf of Maine / Georges Bank","1975-2014","AIM","Scophthalmus aquosus","Windowpane","USA-NMFS-5YZ","US East Coast","USA","Gulf of Maine / Georges Bank"
"NEFSC-WINDOWSNEMATL-1975-2014-SISIMP2016","NEFSC","WINDOWSNEMATL","Windowpane Southern New England-Mid Atlantic","1975-2014","AIM","Scophthalmus aquosus","Windowpane","USA-NMFS-SNEMATL","US East Coast","USA","Southern New England /Mid Atlantic"
"NEFSC-WINFLOUN5Z-1982-2014-SISIMP2016","NEFSC","WINFLOUN5Z","Winter Flounder NAFO-5Z","1982-2014","ADAPT","Pseudopleuronectes americanus","Winter Flounder","USA-NMFS-5Z","US East Coast","USA","Georges Bank"
"NEFSC-WINFLOUND5Y-2009-2014-SISIMP2016","NEFSC","WINFLOUND5Y","Winter Flounder NAFO-5Y","2009-2014","Unknown","Pseudopleuronectes americanus","Winter Flounder","USA-NMFS-5Y","US East Coast","USA","Gulf of Maine"
"NEFSC-WINFLOUNSNEMATL-1980-2013-SISIMP2016","NEFSC","WINFLOUNSNEMATL","Winter Flounder Southern New England-Mid Atlantic","1980-2013","ASAP","Pseudopleuronectes americanus","Winter Flounder","USA-NMFS-SNEMATL","US East Coast","USA","Southern New England /Mid Atlantic"
"NEFSC-WITFLOUN5Y-1982-2014-SISIMP2016","NEFSC","WITFLOUN5Y","Witch Flounder NAFO-5Y","1982-2014","VPA","Glyptocephalus cynoglossus","Witch Flounder","USA-NMFS-5Y","US East Coast","USA","Gulf of Maine"
"NEFSC-WSKAT5YCHATT-1967-2005-SOSEBEE","NEFSC","WSKAT5YCHATT","Winter skate Gulf of Maine / Cape Hatteras","1967-2005","Survey indices","Leucoraja ocellata","Winter skate","USA-NMFS-5YCHATT","US East Coast","USA","Gulf of Maine / Cape Hatteras"
"NEFSC-YELLCCODGOM-1985-2014-SISIMP2016","NEFSC","YELLCCODGOM","Yellowtail flounder Cape Cod / Gulf of Maine","1985-2014","VPA","Limanda ferruginea","Yellowtail flounder","USA-NMFS-CCOD5Y","US East Coast","USA","Cape Cod / Gulf of Maine"
"NEFSC-YELLGB-1935-2015-WATSON","NEFSC","YELLGB","Yellowtail flounder Georges Bank","1935-2015","SURBA","Limanda ferruginea","Yellowtail flounder","USA-NMFS-GB","US East Coast","USA","Georges Bank"
"NEFSC-YELLSNEMATL-1973-2014-SISIMP2016","NEFSC","YELLSNEMATL","Yellowtail Flounder Southern New England-Mid Atlantic","1973-2014","ASAP","Limanda ferruginea","Yellowtail Flounder","USA-NMFS-SNEMATL","US East Coast","USA","Southern New England /Mid Atlantic"
"NIPAG-PANDALI-II-1970-2014-ICESIMP2016","NIPAG","PANDALI-II","Northern shrimp North-East Arctic","1970-2014","Unknown","Pandalus borealis","Northern shrimp","multinational-ICES-I-II","Europe non EU","multinational","North-East Arctic"
"NIPAG-PANDALIIIaW-IVaE-1988-2015-ICESIMP2016","NIPAG","PANDALIIIaW-IVaE","Northern shrimp IIIa (west) and IVa (east)","1988-2015","Unknown","Pandalus borealis","Northern shrimp","multinational-ICES-IIIaW-IVaE","European Union","multinational","IIIa (west) and IVa (east)"
"NIPAG-PANDALIVa-1970-2015-ICESIMP2016","NIPAG","PANDALIVa","Northern shrimp Northern North Sea","1970-2015","Unknown","Pandalus borealis","Northern shrimp","multinational-ICES-IVa","European Union","multinational","Northern North Sea"
"NIWA-AUSSALMONNZ-1929-2013-FU","NIWA","AUSSALMONNZ","Australian salmon New Zealand","1929-2013","CASAL","Arripis trutta","Australian salmon","New Zealand-MFish-NZ","New Zealand","New Zealand","New Zealand"
"NIWA-BKCDLFENI-1923-2009-CORDUE","NIWA","BKCDLFENI","Black cardinalfish East coast of North Island","1923-2009","CASAL","Epigonus telescopus","Black cardinalfish","New Zealand-MFish-ENI","New Zealand","New Zealand","East coast of North Island"
"NIWA-BLACKOREOPR-1974-2009-CORDUE","NIWA","BLACKOREOPR","Black Oreo Pukaki Rise","1974-2009","CASAL","Allocyttus niger","Black oreo","New Zealand-MFish-PR","New Zealand","New Zealand","Pukaki Rise"
"NIWA-DOYSFS-1906-2012-FU","NIWA","DOYSFS","Dredge oyster Foveax Strait","1906-2012","CASAL","Ostrea chilensis","Dredge oyster","New Zealand-MFish-FS","New Zealand","New Zealand","Foveax Strait"
"NIWA-GSTRGZRSTA7-1964-2007-CORDUE","NIWA","GSTRGZRSTA7","Giant stargazer NZ Area STA7","1964-2007","CASAL","Kathetostoma giganteum","Giant stargazer","New Zealand-MFish-STA7","New Zealand","New Zealand","NZ Area STA7"
"NIWA-HOKIENZ-1970-2015-FU","NIWA","HOKIENZ","Hoki Eastern New Zealand","1970-2015","CASAL","Macruronus novaezelandiae","Hoki","New Zealand-MFish-ENZ","New Zealand","New Zealand","Eastern New Zealand"
"NIWA-HOKIWNZ-1970-2015-FU","NIWA","HOKIWNZ","Hoki Western New Zealand","1970-2015","CASAL","Macruronus novaezelandiae","Hoki","New Zealand-MFish-WNZ","New Zealand","New Zealand","Western New Zealand"
"NIWA-NZLINGLIN3-4-1968-2014-FU","NIWA","NZLINGLIN3-4","New Zealand ling New Zealand Areas LIN 3 and 4","1968-2014","CASAL","Genypterus blacodes","Ling","New Zealand-MFish-LIN3-4","New Zealand","New Zealand","New Zealand Areas LIN 3 and 4"
"NIWA-NZLINGLIN5-6-1968-2014-FU","NIWA","NZLINGLIN5-6","New Zealand ling New Zealand Areas LIN 5 and 6","1968-2014","CASAL","Genypterus blacodes","Ling","New Zealand-MFish-LIN5-6","New Zealand","New Zealand","New Zealand Areas LIN 5 and 6"
"NIWA-NZSNAPNZ1BOP-HAGU-1899-2013-FU","NIWA","NZSNAPNZ1BOP-HAGU","New Zealand snapper New Zealand SNA 1 Bay of Plenty and Hauraki Gulf","1899-2013","CASAL","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA1-BOP-HAGU","New Zealand","New Zealand","New Zealand SNA 1 Bay of Plenty and Hauraki Gulf"
"NIWA-NZSNAPNZ1ENLD-1899-2013-FU","NIWA","NZSNAPNZ1ENLD","New Zealand snapper New Zealand SNA 1 east Northland","1899-2013","CASAL","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-1-ENLD","New Zealand","New Zealand","New Zealand SNA 1 east Northland"
"NIWA-OROUGHYESCR-1910-2014-FU","NIWA","OROUGHYESCR","Orange roughy East and South Chatham Rise","1910-2014","CASAL","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-ESCR","New Zealand","New Zealand","East and South Chatham Rise"
"NIWA-OROUGHYNWCR-1910-2014-FU","NIWA","OROUGHYNWCR","Orange roughy Northwest Chatham Rise","1910-2014","CASAL","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand","New Zealand","Northwest Chatham Rise"
"NIWA-OROUGHYNZ7A-1910-2014-FU","NIWA","OROUGHYNZ7A","Orange roughy New Zealand Challenger Plateau","1910-2014","CASAL","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZ7A","New Zealand","New Zealand","New Zealand Challenger Plateau"
"NIWA-OROUGHYNZMEC-1882-2014-FU","NIWA","OROUGHYNZMEC","Orange roughy New Zealand Mid East Coast","1882-2014","CASAL","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand","New Zealand","New Zealand Mid East Coast"
"NIWA-PAUANPAU5A-1965-2014-FU","NIWA","PAUANPAU5A","Black Foot Paua NZ North PAUA5A","1965-2014","LBBM","Haliotis iris","black foot paua","New Zealand-MFish-NPAU5A","New Zealand","New Zealand","NZ Area North PAUA 5A"
"NIWA-PAUAPAU7-1965-2015-FU","NIWA","PAUAPAU7","New Zealand abalone species New Zealand Area PAU 7","1965-2015","LBBM","Haliotis iris","New Zealand abalone species","New Zealand-MFish-PAU7","New Zealand","New Zealand","New Zealand Area PAU 7 (Marlborough)"
"NIWA-PAUASPAU5A-1965-2014-FU","NIWA","PAUASPAU5A","Black Foot Paua NZ South PAUA5A","1965-2014","LBBM","Haliotis iris","black foot paua","New Zealand-MFish-SPAU5A","New Zealand","New Zealand","NZ Area South PAUA 5A"
"NIWA-SCMPBP-1985-2012-FU","NIWA","SCMPBP","Scampi Bay of Plenty","1985-2012","CASAL","Metanephrops challengeri","Scampi","New Zealand-MFish-BOP","New Zealand","New Zealand","Bay of Plenty"
"NIWA-SCMPMB-1989-2014-FU","NIWA","SCMPMB","Scampi Mernoo Bank","1989-2014","CASAL","Metanephrops challengeri","Scampi","New Zealand-MFish-MB","New Zealand","New Zealand","Mernoo Bank"
"NIWA-SCMPWHB-1985-2012-FU","NIWA","SCMPWHB","Scampi Wairapa/Hawke Bay","1985-2012","CASAL","Metanephrops challengeri","Scampi","New Zealand-MFish-WHB","New Zealand","New Zealand","Wairarapa/Hawke Bay"
"NIWA-SMOOTHOREOBP-1983-2008-CORDUE","NIWA","SMOOTHOREOBP","Smooth Oreo Bounty Plateau","1983-2008","CASAL","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-BP","New Zealand","New Zealand","Bounty Plateau"
"NIWA-SMOOTHOREOCR-1955-2013-FU","NIWA","SMOOTHOREOCR","Smooth oreo Chatham Rise","1955-2013","CASAL","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-CR","New Zealand","New Zealand","Chatham Rise"
"NIWA-SMOOTHOREOEPR-1973-2006-CORDUE","NIWA","SMOOTHOREOEPR","Smooth Oreo East Pukaki Rise","1973-2006","CASAL","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-EPR","New Zealand","New Zealand","East Pukaki Rise"
"NIWA-SMOOTHOREOSLD-1973-2007-CORDUE","NIWA","SMOOTHOREOSLD","Smooth Oreo Southland","1973-2007","CASAL","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-SLD","New Zealand","New Zealand","Southland"
