sort_cmf,sort_orig,ecoregion,country,island group,location,pred_common,pred_scientific,predator stage,stage units,stocklong,season,source,year_orig,year,n,n_units,ff_common,ff_scientific,ff_eaten_mm,ff_eaten_yr,ff_diet_perc,ff_diet_perc_units,notes
,,,AK,Eastern pacific,,Northern fur seal,,,,,,NOAA 2013,2007,,152867,Pups,,,,,,,
,,,AK,Eastern pacific,,Northern fur seal,,,,,,NOAA 2013,2008,,145149,Pups,,,,,,,
,,,AK,Eastern pacific,,Northern fur seal,,,,,,NOAA 2013,2010,,136790,Pups,,,,,,,
,,,AK,Eastern pacific,,Northern fur seal,,,,,,NOAA 2013,2011,,142121,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1972,,223,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1973,,358,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1974,,598,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1975,,797,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1976,,1060,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1977,,1140,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1978,,1292,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1979,,1642,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1980,,1659,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1981,,1977,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1982,,1834,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1983,,791,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1984,,990,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1985,,831,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1986,,1381,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1987,,1222,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1988,,1222,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1989,,1397,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1990,,1756,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1991,,1653,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1992,,1868,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1993,,2195,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1994,,2506,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1995,,2562,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1997,,3224,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1998,,698,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,1999,,1144,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2000,,1687,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2001,,2077,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2002,,1990,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2004,,2261,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2005,,2460,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2006,,2413,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2007,,2501,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2008,,2820,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2009,,2891,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2010,,3585,Pups,,,,,,,
,,,CA,San Miguel Is,,Northern fur seal,,,,,,NOAA 2013,2011,,3107,Pups,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1952,,118930,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1953,,124480,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1954,,134100,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1955,,144820,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1956,,162920,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1957,,176600,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1958,,186580,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1959,,188440,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1960,,186980,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1961,,178500,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1962,,163370,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1963,,148240,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1964,,133850,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1965,,126850,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1966,,114300,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1967,,94374.9921,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1968,,81462.9659,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1969,,69289.0059,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1970,,61916.123,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1971,,57496.9636,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1972,,57878.3951,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1973,,59367.6552,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1974,,64549.6775,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1975,,69362.4236,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1976,,76760.5894,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1977,,79727.4405,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1978,,85278.7391,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1979,,81967.4083,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1980,,77917.5252,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1981,,75345.7194,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1982,,59478.511,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1983,,42872.7502,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1984,,43993.7065,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1985,,46591.2814,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1986,,45864.8843,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1987,,42552.5811,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1988,,45520.4048,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1989,,51071.2171,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1990,,62161.6589,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1991,,80637.625,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1992,,87297.2384,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1993,,97280.8239,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1994,,108000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1995,,120000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1996,,116000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1997,,113000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1998,,109000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,1999,,103000,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2000,,92565.806,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2001,,80391.846,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2002,,79296.6589,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2003,,77093.1568,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2004,,74889.6547,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2005,,70470.4953,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2006,,59773.6402,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2007,,54986.1771,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2008,,54629.0561,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2009,,50579.6591,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2010,,48745.4333,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2011,,47649.7599,Total biomass,,,,,,,
,,,,Pacific stock,,Bluefin tuna,,,,,,StockAssessment_of_PaicifcBluefinTuna2014,2012,,45076.4954,Total biomass,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1970,,2796,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1971,,3512,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1972,,3748,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1973,,3397,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1974,,3398,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1975,,4338,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1976,,4222,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1977,,5661,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1979,,7542,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1978,,8010,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1980,,9039,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1981,,8835,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1983,,8544,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1985,,10365,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1989,,13906,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1991,,13937,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1993,,12281,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1995,,11725,Nesting pairs,,,,,,,
,,,Atlantic coast,FromFlorida_TO_Maryland_andGulfCoast_to_Alabama,,Brown pelican,,,,,,esasuccess.org,1999,,15670,Nesting pairs,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1987,,0.53,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1988,,0.6,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1989,,1.5,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1990,,2.33,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1991,,2.03,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1992,,1.52,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1993,,0.99,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1994,,0.8,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1995,,1.65,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1996,,1.17,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1997,,1.63,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1998,,0.5,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,1999,,0.77,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2000,,0.39,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2001,,0.57,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2002,,0.81,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2003,,0.41,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2004,,0.6,StandarizedCPUE,,,,,,,
,,,Gulf of Mexico,Gulf of Mexico,,Dolphinfish,,,,,,Kleisner2008,2005,,0.28,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1992,,1.33,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1993,,0.98,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1994,,0.9,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1995,,1.09,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1996,,0.82,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1997,,1.2,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1998,,0.87,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,1999,,1.14,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,2000,,0.65,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,2001,,1.09,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,2002,,1.4,StandarizedCPUE,,,,,,,
,,,Western Atlantic,Western Atlantic,,Dolphinfish,,,,,,Kleisner2008,2003,,0.61,StandarizedCPUE,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment2015,2011,,1618,Abundance Estimate,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment2014,2007,,3522,Abundance Estimate,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment2009,2006,,2269,Abundance Estimate,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment2007,1999,,2814,Abundance Estimate,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment2005,1995,,2200,Abundance Estimate,,,,,,,
,,,North West Atlantic  ,North West Atlantic ,,Fin whale,,,,,,NOAAStockAssessment1998,1992,,2700,Abundance Estimate,,,,,,,
,,,Gulf of Maine,Gulf of Maine-Bay of Fundy,,Harbor porpoise,,,,,,NOAAStockAssessment2015,2011,,79883,Abundance Estimate,,,,,,,
,,,Gulf of Maine,Gulf of Maine-Bay of Fundy,,Harbor porpoise,,,,,,NOAAStockAssessment2011,2006,,89054,Abundance Estimate,,,,,,,
,,,Gulf of Maine,Gulf of Maine-Bay of Fundy,,Harbor porpoise,,,,,,NOAAStockAssessment2007,1999,,89700,Abundance Estimate,,,,,,,
,,,North West Atlantic ,North West Atlantic ,,Gray seal,,,,,,NOAAStockAssessment2015,2012,,331000,Abundance Estimate,,,,,,,
,,,North West Atlantic ,North West Atlantic ,,Gray seal,,,,,,NOAAStockAssessment2012,2010,,348900,Abundance Estimate,,,,,,,
,,,North West Atlantic ,North West Atlantic ,,Gray seal,,,,,,NOAAStockAssessment2011,2004,,268990,Abundance Estimate,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1984,,7004,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1985,,6395,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1986,,5515,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1989,,8928,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1990,,8184,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1996,,11100,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,1997,,7259,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,2000,,6182,Pup production,,,,,,,
,,,North West Atlantic ,Non-Sable Is ,,Gray seal,,,,,,Hemmil2005,2004,,15900,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1962,,174,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1963,,314,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1964,,277,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1965,,275,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1967,,414,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1968,,625,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1969,,872,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1970,,870,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1971,,1081,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1972,,973,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1973,,1291,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1974,,1289,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1976,,2031,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1977,,2171,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1978,,2737,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1979,,2913,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1980,,3302,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1981,,3122,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1982,,4399,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1983,,5427,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1984,,5815,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1985,,5459,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1986,,6238,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1989,,9818,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1988,,8542,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1987,,7337,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1990,,10811,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1993,,15421,Pup production,,,,,,,
,,,North West Atlantic ,Sable Is ,,Gray seal,,,,,,Bowenetal2003,1997,,25283,Pup production,,,,,,,
,,,North West Atlantic ,Scotian Shelf_Canada,,Shortfin mako shark,,,,,,Campanaetal2005,1988,,0.14,StandarizedCPUE,,,,,,,
,,,North West Atlantic ,Scotian Shelf_Canada,,Shortfin mako shark,,,,,,Campanaetal2005,1989,,-0.22,StandarizedCPUE,,,,,,,
,,,North West Atlantic ,Scotian Shelf_Canada,,Shortfin mako shark,,,,,,Campanaetal2005,1990,,0.12,StandarizedCPUE,,,,,,,
,,,North West Atlantic ,Scotian Shelf_Canada,,Shortfin mako shark,,,,,,Campanaetal2005,1991,,-0.06,StandarizedCPUE,,,,,,,
,,,North West Atlantic ,Scotian Shelf_Canada,,Shortfin mako shark,,,,,,Campanaetal2005,1992,,-0.05,StandarizedCPUE,,,,,,,
